 2000
  0.141653361  5.953967  0.915334394  0.1646606
  0.141939998  5.94387717  0.914199224  0.1647857
  0.142225541  5.93384322  0.913070674  0.1649103
  0.142509999  5.92386474  0.911948686  0.1650345
  0.142793383  5.91394127  0.910833203  0.1651583
  0.143075703  5.90407242  0.909724172  0.1652817
  0.14335697  5.89425776  0.908621539  0.1654046
  0.143637192  5.88449687  0.907525247  0.1655272
  0.14391638  5.87478935  0.906435244  0.1656493
  0.144194543  5.86513478  0.905351477  0.165771
  0.144471691  5.85553277  0.904273894  0.1658923
  0.144747833  5.84598291  0.903202443  0.1660132
  0.145022978  5.83648479  0.902137071  0.1661337
  0.145297136  5.82703803  0.901077728  0.16625375
  0.145570314  5.81764222  0.900024363  0.1663734
  0.145842521  5.80829698  0.898976924  0.16649265
  0.146113767  5.79900192  0.897935364  0.1666115
  0.14638406  5.78975667  0.896899633  0.16672995
  0.146653407  5.78056082  0.895869681  0.166848
  0.146921818  5.771414  0.894845461  0.16696565
  0.147189301  5.76231586  0.893826924  0.16708285
  0.147455862  5.75326599  0.892814022  0.1671997
  0.147721511  5.74426405  0.89180671  0.1673162
  0.147986255  5.73530966  0.890804941  0.1674322
  0.148250101  5.72640245  0.889808667  0.16754785
  0.148513058  5.71754208  0.888817845  0.16766315
  0.148775132  5.70872817  0.887832427  0.167778
  0.149036332  5.69996039  0.886852371  0.1678925
  0.149296663  5.69123836  0.88587763  0.16800655
  0.149556134  5.68256175  0.884908162  0.1681203
  0.149814751  5.67393021  0.883943923  0.16823365
  0.150072522  5.6653434  0.88298487  0.16834655
  0.150329453  5.65680097  0.88203096  0.16845915
  0.150585551  5.64830259  0.88108215  0.1685713
  0.150840822  5.63984792  0.880138399  0.1686831
  0.151095274  5.63143663  0.879199665  0.1687946
  0.151348913  5.62306839  0.878265907  0.1689056
  0.151601744  5.61474289  0.877337086  0.1690163
  0.151853776  5.60645978  0.876413159  0.1691266
  0.152105012  5.59821876  0.875494089  0.1692366
  0.152355461  5.59001951  0.874579836  0.16934615
  0.152605128  5.58186169  0.873670357  0.16945535
  0.152854019  5.57374501  0.872765617  0.1695642
  0.15310214  5.56566916  0.871865576  0.1696727
  0.153349497  5.55763383  0.870970199  0.16978085
  0.153596096  5.54963871  0.870079446  0.16988865
  0.153841941  5.5416835  0.86919328  0.169996
  0.15408704  5.53376791  0.868311664  0.1701031
  0.154331398  5.52589163  0.867434562  0.17020985
  0.15457502  5.51805437  0.866561938  0.17031615
  0.154817911  5.51025585  0.865693755  0.1704222
  0.155060077  5.50249577  0.864829979  0.17052785
  0.155301524  5.49477384  0.863970576  0.1706332
  0.155542256  5.48708978  0.863115508  0.17073815
  0.155782279  5.4794433  0.862264742  0.1708428
  0.156021598  5.47183414  0.861418243  0.17094705
  0.156260218  5.46426201  0.860575979  0.17105105
  0.156498144  5.45672663  0.859737917  0.1711547
  0.156735381  5.44922775  0.858904022  0.17125795
  0.156971933  5.44176508  0.858074263  0.1713609
  0.157207807  5.43433837  0.857248607  0.17146355
  0.157443005  5.42694733  0.856427022  0.17156585
  0.157677534  5.41959172  0.855609475  0.1716678
  0.157911398  5.41227127  0.854795935  0.17176945
  0.158144602  5.40498573  0.853986372  0.17187075
  0.158377149  5.39773484  0.853180754  0.17197175
  0.158609045  5.39051834  0.85237905  0.17207245
  0.158840294  5.38333599  0.851581231  0.1721728
  0.159070901  5.37618754  0.850787267  0.17227285
  0.15930087  5.36907274  0.849997128  0.17237255
  0.159530205  5.36199134  0.849210784  0.172472
  0.15975891  5.35494311  0.848428207  0.17257105
  0.15998699  5.34792779  0.847649365  0.17266985
  0.160214449  5.34094516  0.846874234  0.17276835
  0.160441291  5.33399499  0.846102784  0.17286655
  0.16066752  5.32707703  0.845334986  0.1729644
  0.16089314  5.32019105  0.844570813  0.17306195
  0.161118156  5.31333683  0.843810237  0.1731592
  0.161342571  5.30651413  0.843053232  0.1732562
  0.161566389  5.29972274  0.842299771  0.17335285
  0.161789613  5.29296243  0.841549826  0.1734492
  0.162012249  5.28623297  0.840803371  0.1735453
  0.1622343  5.27953415  0.84006038  0.17364105
  0.162455768  5.27286574  0.839320827  0.17373655
  0.162676659  5.26622754  0.838584687  0.17383175
  0.162896976  5.25961933  0.837851936  0.1739267
  0.163116722  5.2530409  0.837122545  0.17402125
  0.163335901  5.24649203  0.836396491  0.17411565
  0.163554517  5.23997252  0.83567375  0.17420965
  0.163772573  5.23348217  0.834954296  0.17430345
  0.163990073  5.22702076  0.834238107  0.17439695
  0.16420702  5.2205881  0.833525158  0.1744901
  0.164423418  5.21418399  0.832815425  0.1745831
  0.16463927  5.20780822  0.832108884  0.1746757
  0.164854579  5.2014606  0.831405512  0.1747681
  0.165015575  5.20191593  0.83155911  0.15271245
  0.165110843  5.21059742  0.832749974  0.14795225
  0.165194275  5.22071409  0.834121706  0.14792945
  0.16527741  5.23081157  0.83549089  0.14790685
  0.165360252  5.24088996  0.836857539  0.14788445
  0.1654428  5.25094938  0.838221671  0.1478623
  0.16552506  5.26098992  0.839583298  0.1478402
  0.165607031  5.2710117  0.840942434  0.14781835
  0.165688717  5.28101481  0.842299095  0.1477967
  0.165770119  5.29099937  0.843653295  0.14777515
  0.16585124  5.30096547  0.845005048  0.1477538
  0.165932081  5.31091321  0.846354367  0.14773265
  0.166012646  5.3208427  0.847701266  0.1477116
  0.166092935  5.33075404  0.84904576  0.1476908
  0.166172951  5.34064731  0.850387862  0.1476701
  0.166252696  5.35052263  0.851727584  0.1476496
  0.166332172  5.36038008  0.853064941  0.14762925
  0.16641138  5.37021977  0.854399945  0.147609
  0.166490324  5.38004178  0.85573261  0.14758905
  0.166569003  5.38984622  0.857062949  0.1475691
  0.166647421  5.39963317  0.858390973  0.1475494
  0.16672558  5.40940273  0.859716697  0.1475298
  0.16680348  5.41915499  0.861040132  0.1475104
  0.166881125  5.42889004  0.862361292  0.14749115
  0.166958515  5.43860797  0.863680188  0.147472
  0.167035653  5.44830887  0.864996831  0.14745305
  0.167112541  5.45799282  0.866311236  0.1474342
  0.167189179  5.46765993  0.867623413  0.1474155
  0.16726557  5.47731026  0.868933375  0.147397
  0.167341716  5.48694392  0.870241134  0.14737855
  0.167417617  5.49656098  0.8715467  0.1473603
  0.167493277  5.50616152  0.872850086  0.1473422
  0.167568696  5.51574564  0.874151302  0.1473242
  0.167643877  5.52531341  0.875450361  0.14730635
  0.16771882  5.53486493  0.876747274  0.14728865
  0.167793527  5.54440026  0.878042052  0.14727105
  0.167868001  5.5539195  0.879334706  0.14725365
  0.167942242  5.56342272  0.880625247  0.1472363
  0.168016252  5.57291  0.881913685  0.1472191
  0.168090033  5.58238142  0.883200032  0.1472021
  0.168163586  5.59183706  0.884484299  0.14718515
  0.168236913  5.60127699  0.885766494  0.1471683
  0.168310014  5.6107013  0.88704663  0.1471517
  0.168382893  5.62011006  0.888324718  0.1471351
  0.16845555  5.62950335  0.889600767  0.14711865
  0.168527986  5.63888124  0.890874787  0.1471024
  0.168600203  5.64824381  0.892146788  0.1470862
  0.168672203  5.65759112  0.893416781  0.1470701
  0.168743986  5.66692327  0.894684776  0.14705415
  0.168815555  5.6762403  0.895950782  0.14703835
  0.16888691  5.68554231  0.897214809  0.14702265
  0.168958053  5.69482935  0.898476867  0.14700705
  0.169028986  5.70410151  0.899736966  0.14699155
  0.169099709  5.71335884  0.900995115  0.14697615
  0.169170224  5.72260143  0.902251324  0.14696095
  0.169240533  5.73182934  0.903505602  0.1469458
  0.169310636  5.74104264  0.904757958  0.14693075
  0.169380535  5.7502414  0.906008403  0.1469158
  0.169450231  5.75942569  0.907256945  0.146901
  0.169519725  5.76859557  0.908503593  0.1468863
  0.169589019  5.77775111  0.909748355  0.1468717
  0.169658115  5.78689238  0.910991242  0.1468572
  0.169727012  5.79601944  0.912232262  0.1468428
  0.169795713  5.80513235  0.913471424  0.14682855
  0.169864218  5.81423118  0.914708736  0.1468143
  0.169932529  5.82331601  0.915944208  0.1468003
  0.170000647  5.83238688  0.917177848  0.14678625
  0.170068573  5.84144386  0.918409663  0.1467724
  0.170136308  5.85048702  0.919639663  0.1467586
  0.170203854  5.85951642  0.920867857  0.14674495
  0.170271212  5.86853212  0.922094254  0.14673135
  0.170338382  5.87753418  0.92331886  0.14671785
  0.170405365  5.88652266  0.924541685  0.1467045
  0.170472164  5.89549762  0.925762735  0.14669115
  0.170538779  5.90445911  0.926982019  0.146678
  0.170605211  5.91340722  0.928199546  0.14666485
  0.170671461  5.92234198  0.929415325  0.1466519
  0.170737531  5.93126347  0.930629361  0.1466389
  0.170803421  5.94017173  0.931841663  0.14662615
  0.170869132  5.94906682  0.93305224  0.14661335
  0.170934665  5.95794881  0.934261098  0.14660075
  0.171000022  5.96681774  0.935468246  0.14658815
  0.171065204  5.97567368  0.936673691  0.1465757
  0.171130211  5.98451668  0.937877439  0.1465633
  0.171195045  5.99334679  0.939079499  0.146551
  0.171259705  6.00216408  0.94027988  0.14653885
  0.171324195  6.0109686  0.941478589  0.14652665
  0.171388514  6.01976041  0.942675631  0.14651465
  0.171452663  6.02853954  0.943871014  0.1465027
  0.171516644  6.03730606  0.945064746  0.14649085
  0.171580457  6.04606002  0.946256834  0.14647905
  0.171644104  6.05480149  0.947447287  0.14646735
  0.171707584  6.0635305  0.948636108  0.1464557
  0.1717709  6.07224711  0.949823306  0.14644415
  0.171834052  6.08095137  0.951008889  0.14643275
  0.171897041  6.08964333  0.952192862  0.1464213
  0.171959867  6.09832305  0.953375234  0.14641005
  0.172022533  6.10699057  0.95455601  0.1463988
  0.172085038  6.11564595  0.955735196  0.14638765
  0.172147384  6.12428923  0.956912802  0.1463766
  0.172209571  6.13292048  0.958088834  0.1463656
  0.172271601  6.14153973  0.959263297  0.1463547
  0.172333473  6.15014702  0.960436197  0.14634385
  0.17239519  6.15874242  0.961607541  0.14633305
  0.172456752  6.16732597  0.962777337  0.1463224
  0.172518159  6.17589772  0.96394559  0.1463118
  0.172579413  6.18445771  0.965112307  0.1463012
  0.172640514  6.193006  0.966277494  0.14629075
  0.172701464  6.20154262  0.967441159  0.1462804
  0.172762262  6.21006764  0.968603305  0.14627
  0.17282291  6.21858108  0.969763941  0.1462598
  0.172883409  6.22708301  0.970923073  0.1462496
  0.17294376  6.23557347  0.972080706  0.14623945
  0.173003962  6.24405249  0.973236845  0.14622945
  0.173064017  6.25252012  0.974391497  0.14621945
  0.173123927  6.26097642  0.975544671  0.14620955
  0.17318369  6.26942143  0.97669637  0.1461997
  0.173243309  6.27785518  0.977846599  0.1461899
  0.173302784  6.28627773  0.978995365  0.14618025
  0.173362116  6.29468911  0.980142675  0.14617055
  0.173421305  6.30308938  0.981288534  0.146161
  0.173480353  6.31147856  0.982432947  0.1461515
  0.173539259  6.31985671  0.98357592  0.14614205
  0.173598026  6.32822388  0.98471746  0.14613265
  0.173656652  6.33658009  0.985857573  0.1461234
  0.17371514  6.3449254  0.986996261  0.14611405
  0.17377349  6.35325984  0.988133533  0.14610495
  0.173831702  6.36158346  0.989269394  0.14609575
  0.173889777  6.3698963  0.990403848  0.1460867
  0.173947717  6.37819839  0.991536902  0.14607775
  0.174005521  6.38648978  0.992668561  0.14606875
  0.17406319  6.39477052  0.99379883  0.1460599
  0.174120726  6.40304063  0.994927714  0.14605105
  0.174178128  6.41130016  0.996055219  0.1460423
  0.174235397  6.41954914  0.99718135  0.1460336
  0.174292535  6.42778763  0.998306113  0.14602495
  0.174349541  6.43601566  0.999429513  0.14601635
  0.174406416  6.44423326  1.00055155  0.14600785
  0.174463161  6.45244048  1.00167224  0.14599935
  0.174519777  6.46063735  1.00279158  0.14599095
  0.174576265  6.46882391  1.00390958  0.1459826
  0.174632624  6.4770002  1.00502624  0.1459743
  0.174688855  6.48516626  1.00614157  0.1459661
  0.17474496  6.49332213  1.00725557  0.14595785
  0.174800938  6.50146783  1.00836825  0.14594975
  0.174856791  6.50960342  1.00947961  0.14594165
  0.174912518  6.51772892  1.01058965  0.14593365
  0.174968122  6.52584437  1.01169839  0.14592565
  0.175023601  6.53394982  1.01280583  0.14591775
  0.175078957  6.54204529  1.01391196  0.1459099
  0.17513419  6.55013082  1.01501681  0.1459021
  0.175189302  6.55820644  1.01612036  0.1458943
  0.175244292  6.56627219  1.01722263  0.14588665
  0.175299161  6.57432812  1.01832362  0.14587895
  0.175353909  6.58237425  1.01942334  0.1458714
  0.175408538  6.59041061  1.02052178  0.1458638
  0.175463048  6.59843725  1.02161896  0.14585635
  0.175517439  6.60645419  1.02271488  0.14584885
  0.175571712  6.61446146  1.02380955  0.1458415
  0.175625867  6.62245911  1.02490296  0.14583415
  0.175679906  6.63044718  1.02599512  0.1458268
  0.175733828  6.63842569  1.02708604  0.1458196
  0.175787634  6.64639466  1.02817572  0.1458124
  0.175841325  6.65435415  1.02926417  0.14580525
  0.175894901  6.66230418  1.03035139  0.1457981
  0.175948362  6.67024478  1.03143738  0.1457911
  0.17600171  6.67817599  1.03252215  0.14578405
  0.176054945  6.68609784  1.03360571  0.1457771
  0.176108067  6.69401036  1.03468805  0.1457702
  0.176161077  6.70191358  1.03576919  0.1457633
  0.176213975  6.70980754  1.03684912  0.1457565
  0.176266762  6.71769226  1.03792785  0.14574975
  0.176319438  6.72556779  1.03900538  0.14574295
  0.176372004  6.73343414  1.04008173  0.14573635
  0.17642446  6.74129136  1.04115688  0.14572965
  0.176476807  6.74913947  1.04223086  0.14572305
  0.176529046  6.75697849  1.04330365  0.14571655
  0.176581176  6.76480847  1.04437527  0.14571
  0.176633199  6.77262944  1.04544572  0.14570355
  0.176685114  6.78044142  1.046515  0.14569715
  0.176736923  6.78824444  1.04758312  0.14569075
  0.176788625  6.79603854  1.04865008  0.1456844
  0.176840221  6.80382373  1.04971588  0.14567815
  0.176891713  6.81160007  1.05078053  0.14567185
  0.176943099  6.81936757  1.05184404  0.1456657
  0.176994381  6.82712626  1.0529064  0.1456595
  0.177045558  6.83487617  1.05396762  0.1456534
  0.177096633  6.84261733  1.05502771  0.1456473
  0.177147604  6.85034977  1.05608666  0.1456413
  0.177198473  6.85807352  1.05714449  0.14563525
  0.177249239  6.8657886  1.05820119  0.1456293
  0.177299904  6.87349504  1.05925677  0.1456234
  0.177350468  6.88119288  1.06031124  0.1456175
  0.17740093  6.88888215  1.06136459  0.14561165
  0.177451293  6.89656286  1.06241683  0.1456059
  0.177501555  6.90423504  1.06346797  0.1456001
  0.177551718  6.91189873  1.064518  0.1455944
  0.177601782  6.91955395  1.06556694  0.1455887
  0.177651747  6.92720073  1.06661477  0.14558305
  0.177701613  6.93483909  1.06766152  0.1455775
  0.177751382  6.94246906  1.06870718  0.14557185
  0.177801054  6.95009068  1.06975176  0.14556635
  0.177850628  6.95770396  1.07079526  0.1455609
  0.177900106  6.96530893  1.07183768  0.1455554
  0.177949488  6.97290562  1.07287902  0.14555
  0.177998773  6.98049406  1.07391929  0.1455446
  0.178047964  6.98807426  1.0749585  0.14553925
  0.178097059  6.99564627  1.07599665  0.145534
  0.17814606  7.00321009  1.07703373  0.14552865
  0.178194967  7.01076577  1.07806976  0.14552345
  0.17824378  7.01831332  1.07910473  0.14551825
  0.178292499  7.02585277  1.08013866  0.1455131
  0.178341125  7.03338413  1.08117153  0.14550795
  0.178389659  7.04090745  1.08220336  0.14550285
  0.178438101  7.04842274  1.08323416  0.1454978
  0.17848645  7.05593004  1.08426392  0.1454928
  0.178534708  7.06342937  1.08529264  0.14548775
  0.178582875  7.07092073  1.08632033  0.14548285
  0.178630951  7.07840418  1.087347  0.1454779
  0.178678937  7.08587972  1.08837264  0.145473
  0.178726833  7.09334737  1.08939727  0.14546815
  0.178774639  7.10080718  1.09042087  0.14546335
  0.178822356  7.10825916  1.09144346  0.14545855
  0.178869983  7.11570334  1.09246504  0.14545375
  0.178917523  7.12313973  1.09348561  0.1454491
  0.178964974  7.13056836  1.09450518  0.14544435
  0.179012337  7.13798926  1.09552374  0.1454397
  0.179059612  7.14540244  1.09654131  0.1454351
  0.179106801  7.15280794  1.09755788  0.1454305
  0.179153903  7.16020577  1.09857346  0.14542595
  0.179200918  7.16759596  1.09958805  0.1454214
  0.179247847  7.17497853  1.10060165  0.1454169
  0.17929469  7.1823535  1.10161427  0.1454124
  0.179341448  7.1897209  1.1026259  0.145408
  0.179388121  7.19708075  1.10363657  0.1454036
  0.179434709  7.20443307  1.10464625  0.1453992
  0.179481212  7.21177789  1.10565497  0.1453949
  0.179527632  7.21911522  1.10666271  0.14539055
  0.179573967  7.22644508  1.10766949  0.14538625
  0.17962022  7.23376751  1.10867531  0.145382
  0.179666389  7.24108252  1.10968016  0.1453778
  0.179712475  7.24839013  1.11068406  0.1453736
  0.179758479  7.25569037  1.11168701  0.1453694
  0.1798044  7.26298325  1.112689  0.1453653
  0.17985024  7.2702688  1.11369005  0.14536115
  0.179895998  7.27754704  1.11469014  0.1453571
  0.179941676  7.284818  1.1156893  0.14535305
  0.179987272  7.29208169  1.11668752  0.14534905
  0.180032787  7.29933813  1.1176848  0.14534505
  0.180078223  7.30658734  1.11868114  0.14534105
  0.180325726  7.3464877  1.12416792  0.14531987
  0.180771495  7.41819465  1.13402973  0.1452832
  0.181209718  7.48921232  1.14380243  0.14524911
  0.181640666  7.55955956  1.1534885  0.145217445
  0.182064597  7.62925439  1.1630903  0.145188065
  0.182481755  7.69831401  1.17261008  0.14516087
  0.182892372  7.76675487  1.18204998  0.145135735
  0.183296666  7.83459273  1.19141207  0.145112555
  0.183694845  7.90184266  1.20069831  0.14509124
  0.184087081  7.96852389  1.20990994  0.14505111
  0.184473634  8.03463753  1.21905055  0.14508891
  0.184854916  8.10015627  1.22812732  0.145229225
  0.185231372  8.16504334  1.23714841  0.14548947
  0.185603432  8.2292622  1.2461216  0.145852535
  0.185971467  8.29278372  1.25505342  0.14630422
  0.186335799  8.35558488  1.26394934  0.146832665
  0.186696712  8.41764764  1.27281395  0.147427815
  0.187054455  8.47895815  1.28165111  0.148081155
  0.187409248  8.53950601  1.29046406  0.14878537
  0.187761287  8.59928382  1.29925551  0.14953412
  0.188110745  8.65828663  1.30802772  0.150321945
  0.18845778  8.71651163  1.31678256  0.15114402
  0.188802529  8.77395781  1.32552159  0.15199616
  0.189145119  8.8306257  1.33424605  0.15287464
  0.189485663  8.88651716  1.34295696  0.153776165
  0.189824262  8.9416352  1.35165512  0.15469779
  0.190161009  8.9959838  1.36034113  0.155636945
  0.190495987  9.04956782  1.36901543  0.15659127
  0.190829272  9.10239281  1.37767834  0.15755861
  0.191160934  9.15446501  1.38633003  0.158537155
  0.191491035  9.20579112  1.39497057  0.159525125
  0.191819633  9.25637838  1.40359995  0.16052098
  0.192146781  9.3062344  1.41221807  0.16152335
  0.192472525  9.35536714  1.42082474  0.162530875
  0.192796911  9.40378485  1.42941975  0.163542465
  0.193119978  9.45149601  1.43800279  0.164556985
  0.193441764  9.49850933  1.44657354  0.165573525
  0.193762302  9.54483365  1.45513164  0.166591195
  0.194081624  9.59047799  1.46367667  0.1676091
  0.194399758  9.63545145  1.47220821  0.1686266
  0.194716731  9.67976323  1.48072581  0.169642925
  0.195032567  9.72342258  1.48922899  0.170657485
  0.195347288  9.76643878  1.49771727  0.171669705
  0.195660916  9.80882116  1.50619014  0.17267905
  0.19597347  9.85057902  1.51464712  0.173685085
  0.196284967  9.89172169  1.52308767  0.17468724
  0.196595424  9.93225846  1.53151129  0.175685245
  0.196904857  9.97219858  1.53991747  0.17667865
  0.197213278  10.0115513  1.54830568  0.17766713
  0.197520703  10.0503257  1.55667541  0.17865041
  0.197827142  10.0885309  1.56502615  0.179628105
  0.198132607  10.126176  1.5733574  0.18060008
  0.198437109  10.1632699  1.58166866  0.181566005
  0.198740657  10.1998215  1.58995943  0.18252572
  0.199043262  10.2358396  1.59822924  0.18347899
  0.199344932  10.2713328  1.60647761  0.18442563
  0.199645674  10.3063099  1.61470408  0.18536551
  0.199945496  10.3407792  1.62290819  0.186298525
  0.200244407  10.3747493  1.63108951  0.187224475
