#1-tau	2-e_x	3-e_p	4-totalptx	5-totalpty	6-mome1c	7-mome1s	8-mome2c	9-mome2s	10-mome3c	11-mome3s	12-eps1c	13-eps1s	14-eps2c	15-eps2s	16-eps3c	17-eps3s	18-eps4c	19-eps4s	20-eps5c	21-eps5s	22-eps6c	23-eps5s
1.80059	-0.0120119	-0.00861706	0.0256968	0.0327388	-0.0020039	-0.00214801	-0.00819478	0.00306584	-0.000683231	-0.00584272	0.00902244	0.00642783	0.0121043	0.00206965	0.000616063	0.00411496	-0.411098	-7.63088e-05	-0.0090454	-0.00465771	-0.000856636	-0.00043079	1.06839e-05	-0.00182008
1.85061	-0.0114123	-0.00933525	0.0218032	0.0305215	-0.00194639	-0.00215318	-0.00856696	0.00287763	-0.000876352	-0.00603951	0.00867358	0.00612704	0.0115026	0.00199831	0.000586811	0.00389674	-0.411727	-7.34141e-05	-0.00871357	-0.00441639	-0.00082303	-0.000444445	-4.91534e-06	-0.00174718
1.90064	-0.0108848	-0.010039	0.0180164	0.028475	-0.00189453	-0.00215794	-0.00892965	0.0026798	-0.00106312	-0.00622378	0.008414	0.00587102	0.0109741	0.00197071	0.000556227	0.00371286	-0.412295	-6.74646e-05	-0.00848896	-0.00420354	-0.000795062	-0.000450323	-9.64338e-06	-0.00169206
1.95066	-0.0103824	-0.0107291	0.0144374	0.0265554	-0.00184803	-0.002163	-0.00928286	0.00247549	-0.0012423	-0.00639571	0.0081503	0.00563791	0.0104706	0.00194803	0.000563121	0.00353908	-0.412832	-6.27234e-05	-0.00829959	-0.00404159	-0.000773265	-0.000463392	-1.5351e-05	-0.00165123
2.00068	-0.0098828	-0.0114062	0.0110832	0.0247667	-0.00180638	-0.00216882	-0.00962457	0.00226711	-0.00141273	-0.00655431	0.00785476	0.005387	0.00997005	0.00190801	0.000564332	0.00337068	-0.413339	-5.43695e-05	-0.00804475	-0.00384786	-0.000748443	-0.000479757	-4.52679e-05	-0.00160631
2.0507	-0.00945917	-0.0120702	0.00796584	0.0230887	-0.00176921	-0.00217582	-0.00995356	0.00205713	-0.00157357	-0.00669935	0.00753	0.00521769	0.00954275	0.00183804	0.000577229	0.00323688	-0.413788	-4.96787e-05	-0.00772267	-0.0037562	-0.000721515	-0.000490865	-6.80961e-05	-0.00156875
2.10073	-0.0090575	-0.0127216	0.00497807	0.0213893	-0.00173635	-0.00218409	-0.0102685	0.00184784	-0.00172423	-0.00683048	0.00728294	0.00502591	0.00913871	0.001755	0.000591195	0.00311722	-0.414213	-5.38819e-05	-0.00750077	-0.0036453	-0.000704887	-0.00048723	-8.47717e-05	-0.00153257
2.15075	-0.00867863	-0.0133614	0.00215822	0.0196857	-0.00170751	-0.00219389	-0.0105697	0.00164134	-0.00186454	-0.00694848	0.00705677	0.00481624	0.00875832	0.0016878	0.000599882	0.00299051	-0.414628	-5.43144e-05	-0.00730325	-0.00350638	-0.000689882	-0.000467803	-0.000101164	-0.00149505
2.20077	-0.00826715	-0.0139883	-0.000481669	0.0179713	-0.00168181	-0.00220497	-0.0108541	0.00143849	-0.00199396	-0.00705205	0.00684286	0.00468912	0.00834416	0.00168855	0.00059859	0.00287302	-0.415036	-5.92651e-05	-0.00714951	-0.00346165	-0.000673066	-0.000457281	-0.000119	-0.00145674
2.25079	-0.00790358	-0.0146019	-0.00286912	0.0163013	-0.00165894	-0.00221658	-0.0111219	0.00124071	-0.00211253	-0.00714194	0.00655372	0.00446	0.00797866	0.00165876	0.000600071	0.00275089	-0.41542	-6.00883e-05	-0.00686775	-0.00329726	-0.000650686	-0.000466672	-0.000140267	-0.00141408
