#x [fm] 	 y [fm] 	 ux 	 uy 	 gamma 
2.201	-0.800363	0	0	0
2.40109	-0.800363	0	0	0
2.60118	-0.800363	0	0	0
2.80127	-0.800363	0	0	0
3.00136	-0.800363	0	0	0
3.20145	-0.800363	0	0	0
3.40154	-0.800363	0	0	0
3.60163	-0.800363	0	0	0
3.80172	-0.800363	0	0	0
4.00182	-0.800363	0	0	0
4.20191	-0.800363	0	0	0
4.402	-0.800363	0	0	0
4.60209	-0.800363	0	0	0
4.80218	-0.800363	0	0	0
5.00227	-0.800363	0	0	0
5.20236	-0.800363	0	0	0
5.40245	-0.800363	0	0	0
5.60254	-0.800363	0	0	0
5.80263	-0.800363	0	0	0
6.00272	-0.800363	0	0	0
6.20281	-0.800363	0	0	0
6.4029	-0.800363	0	0	0
6.603	-0.800363	0	0	0
6.80309	-0.800363	0	0	0
7.00318	-0.800363	0	0	0
7.20327	-0.800363	0	0	0
7.40336	-0.800363	0	0	0
7.60345	-0.800363	0	0	0
7.80354	-0.800363	0	0	0
8.00363	-0.800363	0	0	0
8.20372	-0.800363	0	0	0
8.40381	-0.800363	0	0	0
8.6039	-0.800363	0	0	0
8.80399	-0.800363	0	0	0
9.00408	-0.800363	0	0	0
9.20418	-0.800363	0	0	0
9.40427	-0.800363	0	0	0
9.60436	-0.800363	0	0	0
9.80445	-0.800363	0	0	0
10.0045	-0.800363	0	0	0
-9.80445	-0.600272	0	0	0
-9.60436	-0.600272	0	0	0
-9.40427	-0.600272	0	0	0
-9.20418	-0.600272	0	0	0
-9.00408	-0.600272	0	0	0
-8.80399	-0.600272	0	0	0
-8.6039	-0.600272	0	0	0
-8.40381	-0.600272	0	0	0
-8.20372	-0.600272	0	0	0
-8.00363	-0.600272	0	0	0
-7.80354	-0.600272	0	0	0
-7.60345	-0.600272	0	0	0
-7.40336	-0.600272	0	0	0
-7.20327	-0.600272	0	0	0
-7.00318	-0.600272	0	0	0
-6.80309	-0.600272	0	0	0
-6.603	-0.600272	0	0	0
-6.4029	-0.600272	0	0	0
-6.20281	-0.600272	0	0	0
-6.00272	-0.600272	0	0	0
-5.80263	-0.600272	0	0	0
-5.60254	-0.600272	0	0	0
-5.40245	-0.600272	0	0	0
-5.20236	-0.600272	0	0	0
-5.00227	-0.600272	0	0	0
-4.80218	-0.600272	0	0	0
-4.60209	-0.600272	0	0	0
-4.402	-0.600272	0	0	0
-4.20191	-0.600272	0	0	0
-4.00182	-0.600272	0	0	0
-3.80172	-0.600272	0	0	0
-3.60163	-0.600272	0	0	0
-3.40154	-0.600272	0	0	0
-3.20145	-0.600272	0	0	0
-3.00136	-0.600272	0	0	0
-2.80127	-0.600272	0	0	0
-2.60118	-0.600272	0	0	0
-2.40109	-0.600272	0	0	0
-2.201	-0.600272	0	0	0
-2.00091	-0.600272	0	0	0
-1.80082	-0.600272	0	0	0
-1.60073	-0.600272	0	0	0
-1.40064	-0.600272	0	0	0
-1.20054	-0.600272	0	0	0
-1.00045	-0.600272	0	0	0
-0.800363	-0.600272	0	0	0
-0.600272	-0.600272	0	0	0
-0.400182	-0.600272	0	0	0
-0.200091	-0.600272	0	0	0
0	-0.600272	0	0	0
0.200091	-0.600272	0	0	0
0.400182	-0.600272	0	0	0
0.600272	-0.600272	0	0	0
0.800363	-0.600272	0	0	0
1.00045	-0.600272	0	0	0
1.20054	-0.600272	0	0	0
1.40064	-0.600272	0	0	0
1.60073	-0.600272	0	0	0
1.80082	-0.600272	0	0	0
2.00091	-0.600272	0	0	0
2.201	-0.600272	0	0	0
2.40109	-0.600272	0	0	0
2.60118	-0.600272	0	0	0
2.80127	-0.600272	0	0	0
3.00136	-0.600272	0	0	0
3.20145	-0.600272	0	0	0
3.40154	-0.600272	0	0	0
3.60163	-0.600272	0	0	0
3.80172	-0.600272	0	0	0
4.00182	-0.600272	0	0	0
4.20191	-0.600272	0	0	0
4.402	-0.600272	0	0	0
4.60209	-0.600272	0	0	0
4.80218	-0.600272	0	0	0
5.00227	-0.600272	0	0	0
5.20236	-0.600272	0	0	0
5.40245	-0.600272	0	0	0
5.60254	-0.600272	0	0	0
5.80263	-0.600272	0	0	0
6.00272	-0.600272	0	0	0
6.20281	-0.600272	0	0	0
6.4029	-0.600272	0	0	0
6.603	-0.600272	0	0	0
6.80309	-0.600272	0	0	0
7.00318	-0.600272	0	0	0
7.20327	-0.600272	0	0	0
7.40336	-0.600272	0	0	0
7.60345	-0.600272	0	0	0
7.80354	-0.600272	0	0	0
8.00363	-0.600272	0	0	0
8.20372	-0.600272	0	0	0
8.40381	-0.600272	0	0	0
8.6039	-0.600272	0	0	0
8.80399	-0.600272	0	0	0
9.00408	-0.600272	0	0	0
9.20418	-0.600272	0	0	0
9.40427	-0.600272	0	0	0
9.60436	-0.600272	0	0	0
9.80445	-0.600272	0	0	0
10.0045	-0.600272	0	0	0
-9.80445	-0.400182	0	0	0
-9.60436	-0.400182	0	0	0
-9.40427	-0.400182	0	0	0
-9.20418	-0.400182	0	0	0
-9.00408	-0.400182	0	0	0
-8.80399	-0.400182	0	0	0
-8.6039	-0.400182	0	0	0
-8.40381	-0.400182	0	0	0
-8.20372	-0.400182	0	0	0
-8.00363	-0.400182	0	0	0
-7.80354	-0.400182	0	0	0
-7.60345	-0.400182	0	0	0
-7.40336	-0.400182	0	0	0
-7.20327	-0.400182	0	0	0
-7.00318	-0.400182	0	0	0
-6.80309	-0.400182	0	0	0
-6.603	-0.400182	0	0	0
-6.4029	-0.400182	0	0	0
-6.20281	-0.400182	0	0	0
-6.00272	-0.400182	0	0	0
-5.80263	-0.400182	0	0	0
-5.60254	-0.400182	0	0	0
-5.40245	-0.400182	0	0	0
-5.20236	-0.400182	0	0	0
-5.00227	-0.400182	0	0	0
-4.80218	-0.400182	0	0	0
-4.60209	-0.400182	0	0	0
-4.402	-0.400182	0	0	0
-4.20191	-0.400182	0	0	0
-4.00182	-0.400182	0	0	0
-3.80172	-0.400182	0	0	0
-3.60163	-0.400182	0	0	0
-3.40154	-0.400182	0	0	0
-3.20145	-0.400182	0	0	0
-3.00136	-0.400182	0	0	0
-2.80127	-0.400182	0	0	0
-2.60118	-0.400182	0	0	0
-2.40109	-0.400182	0	0	0
-2.201	-0.400182	0	0	0
-2.00091	-0.400182	0	0	0
-1.80082	-0.400182	0	0	0
-1.60073	-0.400182	0	0	0
-1.40064	-0.400182	0	0	0
-1.20054	-0.400182	0	0	0
-1.00045	-0.400182	0	0	0
-0.800363	-0.400182	0	0	0
-0.600272	-0.400182	0	0	0
-0.400182	-0.400182	0	0	0
-0.200091	-0.400182	0	0	0
0	-0.400182	0	0	0
0.200091	-0.400182	0	0	0
0.400182	-0.400182	0	0	0
0.600272	-0.400182	0	0	0
0.800363	-0.400182	0	0	0
1.00045	-0.400182	0	0	0
1.20054	-0.400182	0	0	0
1.40064	-0.400182	0	0	0
1.60073	-0.400182	0	0	0
1.80082	-0.400182	0	0	0
2.00091	-0.400182	0	0	0
2.201	-0.400182	0	0	0
2.40109	-0.400182	0	0	0
2.60118	-0.400182	0	0	0
2.80127	-0.400182	0	0	0
3.00136	-0.400182	0	0	0
3.20145	-0.400182	0	0	0
3.40154	-0.400182	0	0	0
3.60163	-0.400182	0	0	0
3.80172	-0.400182	0	0	0
4.00182	-0.400182	0	0	0
4.20191	-0.400182	0	0	0
4.402	-0.400182	0	0	0
4.60209	-0.400182	0	0	0
4.80218	-0.400182	0	0	0
5.00227	-0.400182	0	0	0
5.20236	-0.400182	0	0	0
5.40245	-0.400182	0	0	0
5.60254	-0.400182	0	0	0
5.80263	-0.400182	0	0	0
6.00272	-0.400182	0	0	0
6.20281	-0.400182	0	0	0
6.4029	-0.400182	0	0	0
6.603	-0.400182	0	0	0
6.80309	-0.400182	0	0	0
7.00318	-0.400182	0	0	0
7.20327	-0.400182	0	0	0
7.40336	-0.400182	0	0	0
7.60345	-0.400182	0	0	0
7.80354	-0.400182	0	0	0
8.00363	-0.400182	0	0	0
8.20372	-0.400182	0	0	0
8.40381	-0.400182	0	0	0
8.6039	-0.400182	0	0	0
8.80399	-0.400182	0	0	0
9.00408	-0.400182	0	0	0
9.20418	-0.400182	0	0	0
9.40427	-0.400182	0	0	0
9.60436	-0.400182	0	0	0
9.80445	-0.400182	0	0	0
10.0045	-0.400182	0	0	0
-9.80445	-0.200091	0	0	0
-9.60436	-0.200091	0	0	0
-9.40427	-0.200091	0	0	0
-9.20418	-0.200091	0	0	0
-9.00408	-0.200091	0	0	0
-8.80399	-0.200091	0	0	0
-8.6039	-0.200091	0	0	0
-8.40381	-0.200091	0	0	0
-8.20372	-0.200091	0	0	0
-8.00363	-0.200091	0	0	0
-7.80354	-0.200091	0	0	0
-7.60345	-0.200091	0	0	0
-7.40336	-0.200091	0	0	0
-7.20327	-0.200091	0	0	0
-7.00318	-0.200091	0	0	0
-6.80309	-0.200091	0	0	0
-6.603	-0.200091	0	0	0
-6.4029	-0.200091	0	0	0
-6.20281	-0.200091	0	0	0
-6.00272	-0.200091	0	0	0
-5.80263	-0.200091	0	0	0
-5.60254	-0.200091	0	0	0
-5.40245	-0.200091	0	0	0
-5.20236	-0.200091	0	0	0
-5.00227	-0.200091	0	0	0
-4.80218	-0.200091	0	0	0
-4.60209	-0.200091	0	0	0
-4.402	-0.200091	0	0	0
-4.20191	-0.200091	0	0	0
-4.00182	-0.200091	0	0	0
-3.80172	-0.200091	0	0	0
-3.60163	-0.200091	0	0	0
-3.40154	-0.200091	0	0	0
-3.20145	-0.200091	0	0	0
-3.00136	-0.200091	0	0	0
-2.80127	-0.200091	0	0	0
-2.60118	-0.200091	0	0	0
-2.40109	-0.200091	0	0	0
-2.201	-0.200091	0	0	0
-2.00091	-0.200091	0	0	0
-1.80082	-0.200091	0	0	0
-1.60073	-0.200091	0	0	0
-1.40064	-0.200091	0	0	0
-1.20054	-0.200091	0	0	0
-1.00045	-0.200091	0	0	0
-0.800363	-0.200091	0	0	0
-0.600272	-0.200091	0	0	0
-0.400182	-0.200091	0	0	0
-0.200091	-0.200091	0	0	0
0	-0.200091	0	0	0
0.200091	-0.200091	0	0	0
0.400182	-0.200091	0	0	0
0.600272	-0.200091	0	0	0
0.800363	-0.200091	0	0	0
1.00045	-0.200091	0	0	0
1.20054	-0.200091	0	0	0
1.40064	-0.200091	0	0	0
1.60073	-0.200091	0	0	0
1.80082	-0.200091	0	0	0
2.00091	-0.200091	0	0	0
2.201	-0.200091	0	0	0
2.40109	-0.200091	0	0	0
2.60118	-0.200091	0	0	0
2.80127	-0.200091	0	0	0
3.00136	-0.200091	0	0	0
3.20145	-0.200091	0	0	0
3.40154	-0.200091	0	0	0
3.60163	-0.200091	0	0	0
3.80172	-0.200091	0	0	0
4.00182	-0.200091	0	0	0
4.20191	-0.200091	0	0	0
4.402	-0.200091	0	0	0
4.60209	-0.200091	0	0	0
4.80218	-0.200091	0	0	0
5.00227	-0.200091	0	0	0
5.20236	-0.200091	0	0	0
5.40245	-0.200091	0	0	0
5.60254	-0.200091	0	0	0
5.80263	-0.200091	0	0	0
6.00272	-0.200091	0	0	0
6.20281	-0.200091	0	0	0
6.4029	-0.200091	0	0	0
6.603	-0.200091	0	0	0
6.80309	-0.200091	0	0	0
7.00318	-0.200091	0	0	0
7.20327	-0.200091	0	0	0
7.40336	-0.200091	0	0	0
7.60345	-0.200091	0	0	0
7.80354	-0.200091	0	0	0
8.00363	-0.200091	0	0	0
8.20372	-0.200091	0	0	0
8.40381	-0.200091	0	0	0
8.6039	-0.200091	0	0	0
8.80399	-0.200091	0	0	0
9.00408	-0.200091	0	0	0
9.20418	-0.200091	0	0	0
9.40427	-0.200091	0	0	0
9.60436	-0.200091	0	0	0
9.80445	-0.200091	0	0	0
10.0045	-0.200091	0	0	0
-9.80445	0	0	0	0
-9.60436	0	0	0	0
-9.40427	0	0	0	0
-9.20418	0	0	0	0
-9.00408	0	0	0	0
-8.80399	0	0	0	0
-8.6039	0	0	0	0
-8.40381	0	0	0	0
-8.20372	0	0	0	0
-8.00363	0	0	0	0
-7.80354	0	0	0	0
-7.60345	0	0	0	0
-7.40336	0	0	0	0
-7.20327	0	0	0	0
-7.00318	0	0	0	0
-6.80309	0	0	0	0
-6.603	0	0	0	0
-6.4029	0	0	0	0
-6.20281	0	0	0	0
-6.00272	0	0	0	0
-5.80263	0	0	0	0
-5.60254	0	0	0	0
-5.40245	0	0	0	0
-5.20236	0	0	0	0
-5.00227	0	0	0	0
-4.80218	0	0	0	0
-4.60209	0	0	0	0
-4.402	0	0	0	0
-4.20191	0	0	0	0
-4.00182	0	0	0	0
-3.80172	0	0	0	0
-3.60163	0	0	0	0
-3.40154	0	0	0	0
-3.20145	0	0	0	0
-3.00136	0	0	0	0
-2.80127	0	0	0	0
-2.60118	0	0	0	0
-2.40109	0	0	0	0
-2.201	0	0	0	0
-2.00091	0	0	0	0
-1.80082	0	0	0	0
-1.60073	0	0	0	0
-1.40064	0	0	0	0
-1.20054	0	0	0	0
-1.00045	0	0	0	0
-0.800363	0	0	0	0
-0.600272	0	0	0	0
-0.400182	0	0	0	0
-0.200091	0	0	0	0
0	0	0	0	0
0.200091	0	0	0	0
0.400182	0	0	0	0
0.600272	0	0	0	0
0.800363	0	0	0	0
1.00045	0	0	0	0
1.20054	0	0	0	0
1.40064	0	0	0	0
1.60073	0	0	0	0
1.80082	0	0	0	0
2.00091	0	0	0	0
2.201	0	0	0	0
2.40109	0	0	0	0
2.60118	0	0	0	0
2.80127	0	0	0	0
3.00136	0	0	0	0
3.20145	0	0	0	0
3.40154	0	0	0	0
3.60163	0	0	0	0
3.80172	0	0	0	0
4.00182	0	0	0	0
4.20191	0	0	0	0
4.402	0	0	0	0
4.60209	0	0	0	0
4.80218	0	0	0	0
5.00227	0	0	0	0
5.20236	0	0	0	0
5.40245	0	0	0	0
5.60254	0	0	0	0
5.80263	0	0	0	0
6.00272	0	0	0	0
6.20281	0	0	0	0
6.4029	0	0	0	0
6.603	0	0	0	0
6.80309	0	0	0	0
7.00318	0	0	0	0
7.20327	0	0	0	0
7.40336	0	0	0	0
7.60345	0	0	0	0
7.80354	0	0	0	0
8.00363	0	0	0	0
8.20372	0	0	0	0
8.40381	0	0	0	0
8.6039	0	0	0	0
8.80399	0	0	0	0
9.00408	0	0	0	0
9.20418	0	0	0	0
9.40427	0	0	0	0
9.60436	0	0	0	0
9.80445	0	0	0	0
10.0045	0	0	0	0
-9.80445	0.200091	0	0	0
-9.60436	0.200091	0	0	0
-9.40427	0.200091	0	0	0
-9.20418	0.200091	0	0	0
-9.00408	0.200091	0	0	0
-8.80399	0.200091	0	0	0
-8.6039	0.200091	0	0	0
-8.40381	0.200091	0	0	0
-8.20372	0.200091	0	0	0
-8.00363	0.200091	0	0	0
-7.80354	0.200091	0	0	0
-7.60345	0.200091	0	0	0
-7.40336	0.200091	0	0	0
-7.20327	0.200091	0	0	0
-7.00318	0.200091	0	0	0
-6.80309	0.200091	0	0	0
-6.603	0.200091	0	0	0
-6.4029	0.200091	0	0	0
-6.20281	0.200091	0	0	0
-6.00272	0.200091	0	0	0
-5.80263	0.200091	0	0	0
-5.60254	0.200091	0	0	0
-5.40245	0.200091	0	0	0
-5.20236	0.200091	0	0	0
-5.00227	0.200091	0	0	0
-4.80218	0.200091	0	0	0
-4.60209	0.200091	0	0	0
-4.402	0.200091	0	0	0
-4.20191	0.200091	0	0	0
-4.00182	0.200091	0	0	0
-3.80172	0.200091	0	0	0
-3.60163	0.200091	0	0	0
-3.40154	0.200091	0	0	0
-3.20145	0.200091	0	0	0
-3.00136	0.200091	0	0	0
-2.80127	0.200091	0	0	0
-2.60118	0.200091	0	0	0
-2.40109	0.200091	0	0	0
-2.201	0.200091	0	0	0
-2.00091	0.200091	0	0	0
-1.80082	0.200091	0	0	0
-1.60073	0.200091	0	0	0
-1.40064	0.200091	0	0	0
-1.20054	0.200091	0	0	0
-1.00045	0.200091	0	0	0
-0.800363	0.200091	0	0	0
-0.600272	0.200091	0	0	0
-0.400182	0.200091	0	0	0
-0.200091	0.200091	0	0	0
0	0.200091	0	0	0
0.200091	0.200091	0	0	0
0.400182	0.200091	0	0	0
0.600272	0.200091	0	0	0
0.800363	0.200091	0	0	0
1.00045	0.200091	0	0	0
1.20054	0.200091	0	0	0
1.40064	0.200091	0	0	0
1.60073	0.200091	0	0	0
1.80082	0.200091	0	0	0
2.00091	0.200091	0	0	0
2.201	0.200091	0	0	0
2.40109	0.200091	0	0	0
2.60118	0.200091	0	0	0
2.80127	0.200091	0	0	0
3.00136	0.200091	0	0	0
3.20145	0.200091	0	0	0
3.40154	0.200091	0	0	0
3.60163	0.200091	0	0	0
3.80172	0.200091	0	0	0
4.00182	0.200091	0	0	0
4.20191	0.200091	0	0	0
4.402	0.200091	0	0	0
4.60209	0.200091	0	0	0
4.80218	0.200091	0	0	0
5.00227	0.200091	0	0	0
5.20236	0.200091	0	0	0
5.40245	0.200091	0	0	0
5.60254	0.200091	0	0	0
5.80263	0.200091	0	0	0
6.00272	0.200091	0	0	0
6.20281	0.200091	0	0	0
6.4029	0.200091	0	0	0
6.603	0.200091	0	0	0
6.80309	0.200091	0	0	0
7.00318	0.200091	0	0	0
7.20327	0.200091	0	0	0
7.40336	0.200091	0	0	0
7.60345	0.200091	0	0	0
7.80354	0.200091	0	0	0
8.00363	0.200091	0	0	0
8.20372	0.200091	0	0	0
8.40381	0.200091	0	0	0
8.6039	0.200091	0	0	0
8.80399	0.200091	0	0	0
9.00408	0.200091	0	0	0
9.20418	0.200091	0	0	0
9.40427	0.200091	0	0	0
9.60436	0.200091	0	0	0
9.80445	0.200091	0	0	0
10.0045	0.200091	0	0	0
-9.80445	0.400182	0	0	0
-9.60436	0.400182	0	0	0
-9.40427	0.400182	0	0	0
-9.20418	0.400182	0	0	0
-9.00408	0.400182	0	0	0
-8.80399	0.400182	0	0	0
-8.6039	0.400182	0	0	0
-8.40381	0.400182	0	0	0
-8.20372	0.400182	0	0	0
-8.00363	0.400182	0	0	0
-7.80354	0.400182	0	0	0
-7.60345	0.400182	0	0	0
-7.40336	0.400182	0	0	0
-7.20327	0.400182	0	0	0
-7.00318	0.400182	0	0	0
-6.80309	0.400182	0	0	0
-6.603	0.400182	0	0	0
-6.4029	0.400182	0	0	0
-6.20281	0.400182	0	0	0
-6.00272	0.400182	0	0	0
-5.80263	0.400182	0	0	0
-5.60254	0.400182	0	0	0
-5.40245	0.400182	0	0	0
-5.20236	0.400182	0	0	0
-5.00227	0.400182	0	0	0
-4.80218	0.400182	0	0	0
-4.60209	0.400182	0	0	0
-4.402	0.400182	0	0	0
-4.20191	0.400182	0	0	0
-4.00182	0.400182	0	0	0
-3.80172	0.400182	0	0	0
-3.60163	0.400182	0	0	0
-3.40154	0.400182	0	0	0
-3.20145	0.400182	0	0	0
-3.00136	0.400182	0	0	0
-2.80127	0.400182	0	0	0
-2.60118	0.400182	0	0	0
-2.40109	0.400182	0	0	0
-2.201	0.400182	0	0	0
-2.00091	0.400182	0	0	0
-1.80082	0.400182	0	0	0
-1.60073	0.400182	0	0	0
-1.40064	0.400182	0	0	0
-1.20054	0.400182	0	0	0
-1.00045	0.400182	0	0	0
-0.800363	0.400182	0	0	0
-0.600272	0.400182	0	0	0
-0.400182	0.400182	0	0	0
-0.200091	0.400182	0	0	0
0	0.400182	0	0	0
0.200091	0.400182	0	0	0
0.400182	0.400182	0	0	0
0.600272	0.400182	0	0	0
0.800363	0.400182	0	0	0
1.00045	0.400182	0	0	0
1.20054	0.400182	0	0	0
1.40064	0.400182	0	0	0
1.60073	0.400182	0	0	0
1.80082	0.400182	0	0	0
2.00091	0.400182	0	0	0
2.201	0.400182	0	0	0
2.40109	0.400182	0	0	0
2.60118	0.400182	0	0	0
2.80127	0.400182	0	0	0
3.00136	0.400182	0	0	0
3.20145	0.400182	0	0	0
3.40154	0.400182	0	0	0
3.60163	0.400182	0	0	0
3.80172	0.400182	0	0	0
4.00182	0.400182	0	0	0
4.20191	0.400182	0	0	0
4.402	0.400182	0	0	0
4.60209	0.400182	0	0	0
4.80218	0.400182	0	0	0
5.00227	0.400182	0	0	0
5.20236	0.400182	0	0	0
5.40245	0.400182	0	0	0
5.60254	0.400182	0	0	0
5.80263	0.400182	0	0	0
6.00272	0.400182	0	0	0
6.20281	0.400182	0	0	0
6.4029	0.400182	0	0	0
6.603	0.400182	0	0	0
6.80309	0.400182	0	0	0
7.00318	0.400182	0	0	0
7.20327	0.400182	0	0	0
7.40336	0.400182	0	0	0
7.60345	0.400182	0	0	0
7.80354	0.400182	0	0	0
8.00363	0.400182	0	0	0
8.20372	0.400182	0	0	0
8.40381	0.400182	0	0	0
8.6039	0.400182	0	0	0
8.80399	0.400182	0	0	0
9.00408	0.400182	0	0	0
9.20418	0.400182	0	0	0
9.40427	0.400182	0	0	0
9.60436	0.400182	0	0	0
9.80445	0.400182	0	0	0
10.0045	0.400182	0	0	0
-9.80445	0.600272	0	0	0
-9.60436	0.600272	0	0	0
-9.40427	0.600272	0	0	0
-9.20418	0.600272	0	0	0
-9.00408	0.600272	0	0	0
-8.80399	0.600272	0	0	0
-8.6039	0.600272	0	0	0
-8.40381	0.600272	0	0	0
-8.20372	0.600272	0	0	0
-8.00363	0.600272	0	0	0
-7.80354	0.600272	0	0	0
-7.60345	0.600272	0	0	0
-7.40336	0.600272	0	0	0
-7.20327	0.600272	0	0	0
-7.00318	0.600272	0	0	0
-6.80309	0.600272	0	0	0
-6.603	0.600272	0	0	0
-6.4029	0.600272	0	0	0
-6.20281	0.600272	0	0	0
-6.00272	0.600272	0	0	0
-5.80263	0.600272	0	0	0
-5.60254	0.600272	0	0	0
-5.40245	0.600272	0	0	0
-5.20236	0.600272	0	0	0
-5.00227	0.600272	0	0	0
-4.80218	0.600272	0	0	0
-4.60209	0.600272	0	0	0
-4.402	0.600272	0	0	0
-4.20191	0.600272	0	0	0
-4.00182	0.600272	0	0	0
-3.80172	0.600272	0	0	0
-3.60163	0.600272	0	0	0
-3.40154	0.600272	0	0	0
-3.20145	0.600272	0	0	0
-3.00136	0.600272	0	0	0
-2.80127	0.600272	0	0	0
-2.60118	0.600272	0	0	0
-2.40109	0.600272	0	0	0
-2.201	0.600272	0	0	0
-2.00091	0.600272	0	0	0
-1.80082	0.600272	0	0	0
-1.60073	0.600272	0	0	0
-1.40064	0.600272	0	0	0
-1.20054	0.600272	0	0	0
-1.00045	0.600272	0	0	0
-0.800363	0.600272	0	0	0
-0.600272	0.600272	0	0	0
-0.400182	0.600272	0	0	0
-0.200091	0.600272	0	0	0
0	0.600272	0	0	0
0.200091	0.600272	0	0	0
0.400182	0.600272	0	0	0
0.600272	0.600272	0	0	0
0.800363	0.600272	0	0	0
1.00045	0.600272	0	0	0
1.20054	0.600272	0	0	0
1.40064	0.600272	0	0	0
1.60073	0.600272	0	0	0
1.80082	0.600272	0	0	0
2.00091	0.600272	0	0	0
2.201	0.600272	0	0	0
2.40109	0.600272	0	0	0
2.60118	0.600272	0	0	0
2.80127	0.600272	0	0	0
3.00136	0.600272	0	0	0
3.20145	0.600272	0	0	0
3.40154	0.600272	0	0	0
3.60163	0.600272	0	0	0
3.80172	0.600272	0	0	0
4.00182	0.600272	0	0	0
4.20191	0.600272	0	0	0
4.402	0.600272	0	0	0
4.60209	0.600272	0	0	0
4.80218	0.600272	0	0	0
5.00227	0.600272	0	0	0
5.20236	0.600272	0	0	0
5.40245	0.600272	0	0	0
5.60254	0.600272	0	0	0
5.80263	0.600272	0	0	0
6.00272	0.600272	0	0	0
6.20281	0.600272	0	0	0
6.4029	0.600272	0	0	0
6.603	0.600272	0	0	0
6.80309	0.600272	0	0	0
7.00318	0.600272	0	0	0
7.20327	0.600272	0	0	0
7.40336	0.600272	0	0	0
7.60345	0.600272	0	0	0
7.80354	0.600272	0	0	0
8.00363	0.600272	0	0	0
8.20372	0.600272	0	0	0
8.40381	0.600272	0	0	0
8.6039	0.600272	0	0	0
8.80399	0.600272	0	0	0
9.00408	0.600272	0	0	0
9.20418	0.600272	0	0	0
9.40427	0.600272	0	0	0
9.60436	0.600272	0	0	0
9.80445	0.600272	0	0	0
10.0045	0.600272	0	0	0
-9.80445	0.800363	0	0	0
-9.60436	0.800363	0	0	0
-9.40427	0.800363	0	0	0
-9.20418	0.800363	0	0	0
-9.00408	0.800363	0	0	0
-8.80399	0.800363	0	0	0
-8.6039	0.800363	0	0	0
-8.40381	0.800363	0	0	0
-8.20372	0.800363	0	0	0
-8.00363	0.800363	0	0	0
-7.80354	0.800363	0	0	0
-7.60345	0.800363	0	0	0
-7.40336	0.800363	0	0	0
-7.20327	0.800363	0	0	0
-7.00318	0.800363	0	0	0
-6.80309	0.800363	0	0	0
-6.603	0.800363	0	0	0
-6.4029	0.800363	0	0	0
-6.20281	0.800363	0	0	0
-6.00272	0.800363	0	0	0
-5.80263	0.800363	0	0	0
-5.60254	0.800363	0	0	0
-5.40245	0.800363	0	0	0
-5.20236	0.800363	0	0	0
-5.00227	0.800363	0	0	0
-4.80218	0.800363	0	0	0
-4.60209	0.800363	0	0	0
-4.402	0.800363	0	0	0
-4.20191	0.800363	0	0	0
-4.00182	0.800363	0	0	0
-3.80172	0.800363	0	0	0
-3.60163	0.800363	0	0	0
-3.40154	0.800363	0	0	0
-3.20145	0.800363	0	0	0
-3.00136	0.800363	0	0	0
-2.80127	0.800363	0	0	0
-2.60118	0.800363	0	0	0
-2.40109	0.800363	0	0	0
-2.201	0.800363	0	0	0
-2.00091	0.800363	0	0	0
-1.80082	0.800363	0	0	0
-1.60073	0.800363	0	0	0
-1.40064	0.800363	0	0	0
-1.20054	0.800363	0	0	0
-1.00045	0.800363	0	0	0
-0.800363	0.800363	0	0	0
-0.600272	0.800363	0	0	0
-0.400182	0.800363	0	0	0
-0.200091	0.800363	0	0	0
0	0.800363	0	0	0
0.200091	0.800363	0	0	0
0.400182	0.800363	0	0	0
0.600272	0.800363	0	0	0
0.800363	0.800363	0	0	0
1.00045	0.800363	0	0	0
1.20054	0.800363	0	0	0
1.40064	0.800363	0	0	0
1.60073	0.800363	0	0	0
1.80082	0.800363	0	0	0
2.00091	0.800363	0	0	0
2.201	0.800363	0	0	0
2.40109	0.800363	0	0	0
2.60118	0.800363	0	0	0
2.80127	0.800363	0	0	0
3.00136	0.800363	0	0	0
3.20145	0.800363	0	0	0
3.40154	0.800363	0	0	0
3.60163	0.800363	0	0	0
3.80172	0.800363	0	0	0
4.00182	0.800363	0	0	0
4.20191	0.800363	0	0	0
4.402	0.800363	0	0	0
4.60209	0.800363	0	0	0
4.80218	0.800363	0	0	0
5.00227	0.800363	0	0	0
5.20236	0.800363	0	0	0
5.40245	0.800363	0	0	0
5.60254	0.800363	0	0	0
5.80263	0.800363	0	0	0
6.00272	0.800363	0	0	0
6.20281	0.800363	0	0	0
6.4029	0.800363	0	0	0
6.603	0.800363	0	0	0
6.80309	0.800363	0	0	0
7.00318	0.800363	0	0	0
7.20327	0.800363	0	0	0
7.40336	0.800363	0	0	0
7.60345	0.800363	0	0	0
7.80354	0.800363	0	0	0
8.00363	0.800363	0	0	0
8.20372	0.800363	0	0	0
8.40381	0.800363	0	0	0
8.6039	0.800363	0	0	0
8.80399	0.800363	0	0	0
9.00408	0.800363	0	0	0
9.20418	0.800363	0	0	0
9.40427	0.800363	0	0	0
9.60436	0.800363	0	0	0
9.80445	0.800363	0	0	0
10.0045	0.800363	0	0	0
-9.80445	1.00045	0	0	0
-9.60436	1.00045	0	0	0
-9.40427	1.00045	0	0	0
-9.20418	1.00045	0	0	0
-9.00408	1.00045	0	0	0
-8.80399	1.00045	0	0	0
-8.6039	1.00045	0	0	0
-8.40381	1.00045	0	0	0
-8.20372	1.00045	0	0	0
-8.00363	1.00045	0	0	0
