1.91127 0.466317 0 1
4.85159 -0.753241 0 1
-1.0747 3.28333 0 1
-0.582207 1.8042 0 1
-1.44985 -4.62011 0 1
-6.6127 -6.17886 0 0
-1.55045 0.425617 0 1
-1.10607 -0.401869 0 1
-5.55236 0.777034 0 1
0.222481 -0.513339 0 1
1.88801 -1.55243 0 1
-0.545517 -4.2495 0 1
-1.18417 -1.03211 0 1
5.05496 0.138994 0 1
2.10179 0.745656 0 1
-6.17376 -1.29561 0 0
0.118519 -3.50327 0 1
0.902472 0.272966 0 1
-3.36336 3.6935 0 1
-5.64328 0.660591 0 1
-2.02379 3.83188 0 1
-3.63048 -2.51974 0 1
-0.572964 -2.56669 0 1
3.28959 5.95071 0 1
-0.710518 1.66192 0 1
-4.79682 -2.68504 0 1
0.660178 -3.36303 0 1
-6.00646 -0.421823 0 1
-3.68028 -2.94705 0 1
-3.23691 1.33848 0 1
3.77177 0.675501 0 1
-8.30178 -2.24928 0 0
0.077464 -4.16478 0 1
-1.57745 -3.02721 0 1
-2.69653 -5.49865 0 1
3.04612 -2.45 0 1
2.27559 -2.0253 0 1
3.58541 0.346637 0 1
-7.27774 1.3229 0 1
-2.94305 -3.15599 0 1
0.882069 -2.74915 0 1
0.426377 -4.95537 0 1
-3.21978 4.3271 0 1
0.820805 4.05128 0 1
-5.06452 -5.66293 0 1
0.749039 -0.820564 0 1
-3.00862 -2.10596 0 1
-0.412383 -1.09536 0 1
1.17384 5.00342 0 1
-2.66454 -2.44544 0 1
4.88466 3.2485 0 1
1.30216 -6.0227 0 1
-1.3278 4.16298 0 1
-0.175482 -4.33654 0 1
1.60997 -1.99742 0 1
-3.00776 4.72493 0 1
-6.21945 2.26636 0 0
-0.793587 4.97009 0 1
4.45222 -1.63781 0 1
-2.02943 6.79026 0 1
1.18594 2.18284 0 1
-2.96867 3.58535 0 1
0.93785 -1.87005 0 1
0.414765 2.11164 0 1
2.09932 -3.8412 0 1
-3.81627 4.32326 0 1
-4.2135 -4.42165 0 1
-4.29977 -2.03366 0 1
4.29115 -3.59661 0 1
1.51351 -1.10026 0 1
0.142305 2.62499 0 1
2.81576 -2.95485 0 1
0.723902 6.33059 0 1
-2.23227 4.83781 0 1
3.14301 5.73265 0 1
-5.29248 -1.31339 0 1
-1.89521 2.72772 0 1
-5.41394 -2.01815 0 1
0.883019 4.95671 0 1
-6.53237 2.20307 0 0
-1.72276 3.95834 0 1
0.645298 1.69475 0 1
-4.42884 0.815832 0 1
-0.656137 3.00394 0 1
0.02433 1.79409 0 1
1.89686 -2.32479 0 1
-0.550934 -1.26112 0 1
-2.41294 2.83455 0 1
2.46732 -1.49444 0 1
-2.73905 -0.434318 0 1
2.61933 4.57818 0 1
-4.27163 -1.94249 0 1
2.11884 1.21848 0 1
1.33831 1.38686 0 1
-5.33191 -0.202045 0 1
-8.01956 -3.0469 0 0
-6.83219 1.36565 0 1
-0.682332 1.36647 0 1
2.76695 1.24348 0 1
-2.48971 -2.44333 0 1
-5.91486 -1.92313 0 1
-2.30666 -3.19848 0 1
-2.54216 6.55683 0 1
-4.80844 3.5877 0 0
-1.65986 -2.8962 0 1
-0.530958 4.56113 0 1
-3.69523 -0.697963 0 1
1.52247 2.61352 0 1
0.360148 1.37132 0 1
4.94782 1.5891 0 1
-1.54119 -3.41634 0 1
-5.2343 1.8312 0 1
2.8504 1.44731 0 1
-1.95432 -1.71759 0 1

-0.319601 -0.985366 1 1
3.67584 -1.96289 1 1
0.176913 6.05713 1 1
-0.919629 -1.49278 1 1
3.68657 -7.47622 1 0
0.612093 1.40096 1 1
4.15526 -1.48104 1 1
3.91903 2.3488 1 1
-1.43108 5.88185 1 1
2.31075 0.93055 1 1
0.334757 -1.08399 1 1
-1.50478 -4.8688 1 1
0.907374 -0.173399 1 1
0.115046 -0.68955 1 1
3.09004 -3.50248 1 1
-2.02506 1.22366 1 1
1.17805 5.66079 1 1
3.0636 5.38893 1 1
2.70275 5.61989 1 1
-3.77262 -2.96975 1 1
2.22234 2.45033 1 1
5.63781 0.188218 1 1
2.04941 3.51367 1 1
0.259422 4.92099 1 1
2.17206 1.12556 1 1
2.65373 -3.35334 1 1
2.97829 -1.81798 1 1
4.43099 -4.48276 1 1
5.90688 1.7473 1 1
5.20657 1.76931 1 1
-2.74638 -0.218428 1 1
-0.305728 -2.26785 1 1
2.03902 -4.86199 1 1
-1.78159 -1.69774 1 1
-5.47468 0.10061 1 1
3.32782 5.10354 1 1
-1.12761 3.73812 1 1
3.33655 1.2323 1 1
1.14889 -4.03055 1 1
-4.83278 -4.06876 1 1
3.35373 1.49503 1 1
1.59615 -1.42329 1 1
-0.854474 0.374227 1 1
1.23918 4.47653 1 1
6.8905 -1.97 1 0
-2.60092 -5.34156 1 1
3.37841 -2.06415 1 1
-3.22984 -0.17258 1 1
-4.9344 -1.29249 1 1
-3.53996 -0.902265 1 1
-0.0283751 -3.39963 1 1
-3.35732 -0.289328 1 1
-6.21217 2.73191 1 1
0.072489 2.0352 1 1
4.56558 4.02541 1 1
3.47398 -1.6966 1 1
5.44541 -1.45604 1 1
2.05372 -2.31004 1 1
2.2277 -2.04048 1 1
0.950014 0.391543 1 1
6.09705 1.39685 1 0
2.61717 2.6419 1 1
3.31582 1.04787 1 1
-2.84788 -3.12271 1 1
-2.78107 -0.280468 1 1
4.58702 -1.25472 1 1
-2.14515 3.94674 1 1
2.43999 3.52628 1 1
2.63142 -5.44448 1 1
1.81613 -2.44536 1 1
-3.86285 2.01741 1 1
-0.717136 2.19117 1 1
3.23511 -3.07487 1 1
0.67242 2.92472 1 1
-1.58125 -0.689062 1 1
-2.24896 -0.2836 1 1
-3.41963 -5.88483 1 1
6.09706 4.59034 1 0
3.86941 -1.21161 1 1
-0.128599 3.32169 0 1
-4.50125 1.34052 0 1
3.94239 0.213523 0 1
1.68924 0.92627 0 1
0.267562 -1.30656 0 1
-3.01468 -6.33699 0 1
0.538307 1.65969 0 1
3.48239 2.47785 0 1
2.45586 -0.151408 0 1
1.66587 6.23739 0 1
2.14444 -0.0678934 0 1
-4.48436 0.670965 0 1
-2.53071 4.97673 0 1
4.99391 -3.80156 0 1
4.63163 -0.998277 0 1
-1.41954 -2.66031 0 1
-4.31021 -1.18996 0 1
5.2857 4.23403 0 0
2.43456 -2.56001 0 1
2.18171 1.90056 0 1
-4.26558 -0.604266 0 1
0.12151 5.92151 0 1
1.24418 3.96019 0 1
-1.23765 1.75029 0 1
4.83427 4.11655 0 1
-3.85606 -5.30068 0 1
4.93988 -2.41932 0 1
-3.68614 -2.93739 0 1
-2.89876 -1.08685 0 1
-2.3342 2.48168 0 1
3.97626 -4.01909 0 1
3.04403 5.14909 0 1
1.02982 4.5367 0 1
2.87602 6.17552 0 1
-4.25468 2.62632 0 1
-0.676675 3.59957 0 1
-1.67795 1.70888 0 1
7.72552 0.32307 0 0
1.65614 1.24223 0 1
1.93753 0.218377 0 1
1.22105 -4.79721 0 1
-0.852319 0.0400288 0 1
2.93264 -5.39696 0 1
0.897768 2.28699 0 1
-4.03619 1.60941 0 1
-2.39568 2.53162 0 1
2.0686 4.88176 0 1
2.53193 -1.16249 0 1
0.850664 1.56383 0 1
-1.51871 1.09464 0 1
0.980419 -0.0099323 0 1
-1.93728 -1.76456 0 1
1.11903 -0.640659 0 1
-1.1032 0.484683 0 1
-0.0835843 -2.54625 0 1
2.81091 4.47187 0 1
4.98079 0.594573 0 1
2.23396 -1.81606 0 1
-2.47604 0.913804 0 1
-0.75005 3.3961 0 1
0.231485 4.36128 0 1
5.78519 -0.529217 0 1
0.198597 1.81397 0 1
-4.71077 -1.3025 0 1
-0.237808 -6.72552 0 1
0.636354 -3.92836 0 1
1.83743 -2.59328 0 1
0.353596 -3.42425 0 1
1.39245 -0.229915 0 1
2.47439 0.685249 0 1
3.10592 2.7429 0 1
0.38879 -1.99154 0 1
5.11537 3.7293 0 1
-3.25346 -0.949805 0 1
0.0142718 4.02867 0 1
4.1255 -2.34743 0 1
1.96146 -3.33475 0 1
-1.78465 4.54839 0 1
0.820253 0.901489 0 1
-3.30419 -1.42564 0 1
-0.902879 4.35242 0 1
0.0941398 -3.38063 0 1
-2.7921 -2.07959 0 1
2.89538 -3.36542 0 1
6.8701 -1.1721 0 0
1.5209 -0.791326 0 1
1.70626 -6.26374 0 1
-0.709945 1.27277 0 1
-0.211069 -4.89635 0 1
3.10859 3.50638 0 1
-1.11944 0.193781 0 1
-2.45033 -6.11201 0 1
2.84762 0.725008 0 1
3.02834 -1.72523 0 1
-4.40177 1.49529 0 1
-1.15142 -3.68683 0 1
7.16976 -2.25449 0 0
0.493443 -0.907872 0 1
1.04956 0.964058 0 1
4.76705 -2.48029 0 1
5.60231 0.0622957 0 1
0.129089 1.36912 0 1
0.158739 -1.80361 0 1
3.4586 -0.451011 0 1
4.9412 1.82022 0 1
-2.34652 -0.340371 0 1
-4.70814 0.691269 0 1
1.16499 -4.4178 0 1
-2.40535 8.07297 0 1
1.70473 -2.38666 0 1
-1.67076 1.45033 0 1
-1.83361 3.41484 0 1
-4.88237 -2.88072 0 1
2.46437 -0.0952143 0 1
2.92989 -4.47703 0 1
1.01856 0.542873 0 1
2.63813 -0.760787 0 1
0.815642 -7.9772 0 0
